INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_104424,17-Aug-04,0,49,49,6,5,4,2,1,6,1,249,1,72,62,34,1
CR_127165,18-Jan-08,0,2,3,10,3,7,1,1,6,1,74,0,113,142,0,1
CR_109179,20-Aug-05,0,33,32,2,1,8,3,1,6,1,249,1,92,29,34,1
CR_165059,2-Oct-13,0,36,34,2,1,1,0,1,5,1,174,0,92,130,43,1
CR_126357,10-Dec-07,0,45,45,10,3,1,0,2,6,1,127,1,18,29,34,1
CR_156177,23-Feb-12,0,16,15,0,0,6,4,2,6,1,316,1,72,107,34,1
CR_112990,19-Jan-06,0,4,4,6,5,3,5,0,5,1,174,0,92,29,23,1
CR_81414,6-Oct-01,1,47,48,7,3,15,10,1,5,1,174,0,24,29,0,1
CR_113186,9-Mar-06,0,4,4,6,5,2,7,2,2,1,316,1,72,62,34,1
CR_89892,26-Oct-03,0,3,2,3,5,1,0,0,5,1,174,0,18,53,46,1
CR_88319,30-Dec-02,0,40,40,2,1,1,0,1,6,1,249,1,72,29,34,1
CR_83771,1-Jun-02,0,4,4,6,5,2,7,1,2,1,303,1,103,80,34,1
CR_164207,5-Jun-13,0,32,31,4,1,7,1,0,5,1,174,0,112,107,43,1
CR_140197,30-Dec-09,1,37,37,0,0,11,17,0,5,1,174,1,103,115,34,1
CR_39374,13-Feb-96,7,37,37,0,0,9,8,0,5,1,174,1,112,62,34,1
CR_16081,1-Jan-93,0,36,34,2,1,1,0,0,5,1,174,0,103,93,43,1
CR_145209,13-Jun-10,0,32,31,4,1,8,3,1,6,1,0,1,67,80,34,1
CR_163722,8-May-13,0,25,25,9,0,8,3,1,6,1,316,1,12,130,34,1
CR_56518,29-Jul-98,0,49,49,6,5,2,7,0,5,1,174,1,72,62,34,1
CR_25431,6-Oct-95,0,4,4,6,5,3,5,0,5,1,249,1,103,29,34,1
CR_75981,2-Jun-01,0,16,15,0,0,6,4,6,2,2,11,2,98,103,34,0
CR_145454,28-Mar-10,0,33,32,2,1,6,4,0,5,1,249,1,48,93,34,1
CR_167026,7-Aug-14,0,3,2,3,5,1,0,0,5,1,174,1,103,62,34,1
CR_183702,13-Feb-16,0,45,45,10,3,2,7,1,6,1,249,1,103,103,34,1
CR_129389,20-Jul-08,0,14,17,9,0,8,3,1,6,1,316,1,72,80,34,1
CR_163983,3-Jan-13,0,28,28,3,5,6,4,1,6,2,200,2,103,142,34,0
CR_188885,4-Aug-17,0,33,32,2,1,8,3,1,6,1,249,1,103,29,34,1
CR_151306,24-Sep-11,0,24,24,0,0,5,6,1,5,1,249,1,103,87,34,1
CR_148542,9-Oct-11,0,4,4,6,5,7,1,1,0,1,0,1,48,142,34,1
CR_76042,6-Apr-01,0,16,15,0,0,1,0,1,6,2,316,2,112,62,34,1
CR_70763,1-Oct-00,0,38,38,10,3,7,1,3,6,2,43,2,109,62,34,0
CR_114023,12-Feb-06,0,9,10,7,3,4,2,1,5,1,174,1,103,142,34,1
CR_164146,29-Nov-13,1,30,35,7,3,11,17,0,5,1,174,1,103,29,34,1
CR_75200,3-Jul-01,0,5,5,3,5,3,5,1,6,3,21,0,98,29,34,0
CR_126511,21-May-07,1,47,48,7,3,15,10,0,5,1,174,1,103,103,34,1
CR_117063,9-Sep-06,0,35,30,3,5,1,0,1,2,1,316,1,2,142,34,1
CR_48507,13-Nov-97,0,47,48,7,3,6,4,1,5,1,174,1,103,142,34,1
CR_152953,10-May-11,0,37,37,0,0,7,1,1,6,3,249,3,112,29,34,1
CR_693,20-Jul-91,0,21,23,4,1,2,7,0,5,1,174,0,92,142,43,1
CR_144703,14-Dec-10,3,24,24,0,0,9,8,1,6,1,249,1,2,29,34,1
CR_172637,24-Aug-15,0,3,2,3,5,1,0,4,6,2,0,2,109,62,34,1
CR_145647,14-Dec-10,0,33,32,2,1,5,6,4,6,1,249,1,92,29,34,1
CR_72724,27-Oct-01,0,3,2,3,5,1,0,3,6,4,316,4,98,130,34,1
CR_188380,30-Jun-17,0,26,27,9,0,3,5,1,6,1,316,1,109,29,34,1
CR_196657,10-May-18,0,37,37,0,0,7,1,1,6,1,313,0,67,76,0,1
CR_5410,19-Jun-92,1,9,10,7,3,15,10,0,5,1,174,1,34,130,34,1
CR_51686,17-Feb-98,0,17,16,0,0,7,1,1,6,1,249,1,112,29,34,1
CR_164924,21-Oct-13,0,36,34,2,1,1,0,1,5,1,316,1,92,93,34,1
CR_49758,7-Sep-98,0,4,4,6,5,1,0,0,5,1,249,1,48,130,34,1
CR_131503,27-Aug-08,0,33,32,2,1,8,3,1,6,1,249,1,103,29,34,1
CR_78159,11-Sep-01,0,30,35,7,3,7,1,1,6,1,249,1,24,87,34,1
CR_123179,3-May-07,0,24,24,0,0,5,6,2,3,1,0,1,103,142,34,1
CR_36387,6-Aug-96,5,22,22,7,3,18,13,0,5,1,174,1,103,93,34,1
CR_130659,28-Jul-08,0,24,24,0,0,7,1,0,5,1,0,1,72,142,34,1
CR_33358,13-Sep-96,7,4,4,6,5,9,8,0,5,1,249,1,112,62,34,1
CR_126376,9-Oct-07,0,45,45,10,3,1,0,4,2,1,303,1,72,80,34,1
CR_39773,20-Sep-96,0,40,40,2,1,6,4,1,6,1,316,1,112,29,34,1
CR_32356,2-Sep-96,1,3,2,3,5,16,12,8,6,1,174,1,103,29,34,1
CR_137042,20-Jan-09,7,16,15,0,0,9,8,0,5,1,174,0,112,29,0,1
CR_29195,5-Apr-95,0,33,32,2,1,6,4,0,5,1,249,1,72,29,34,1
CR_22792,12-May-94,0,37,37,0,0,2,7,0,5,1,174,1,103,80,34,1
CR_107789,4-Jan-05,1,22,22,7,3,15,10,0,5,1,174,0,72,119,43,1
CR_133692,21-Nov-08,1,42,42,7,3,12,16,1,6,1,74,1,103,115,34,1
CR_26174,22-Sep-95,0,4,4,6,5,7,1,4,3,1,249,1,103,62,34,1
CR_183679,11-Apr-16,0,45,45,10,3,2,7,1,2,1,249,1,30,142,34,1
CR_149430,15-Jul-11,0,4,4,6,5,4,2,1,6,1,316,1,103,14,34,1
CR_67878,8-Feb-00,0,21,23,4,1,5,6,0,5,1,249,1,92,29,34,1
CR_34866,9-Nov-96,1,9,10,7,3,15,10,2,6,1,0,1,98,29,34,1
CR_7475,17-Jun-92,0,33,32,2,1,7,1,0,5,1,316,1,72,62,34,1
CR_3283,17-Nov-91,0,36,34,2,1,4,2,0,5,1,249,1,92,93,34,1
CR_56845,31-Jul-99,0,4,4,6,5,4,2,0,5,2,174,2,103,14,34,1
CR_117144,23-Jan-06,3,35,30,3,5,9,8,5,1,3,0,3,72,119,34,1
CR_170670,8-Jul-14,0,36,34,2,1,1,0,1,5,1,316,1,92,62,34,1
CR_173765,6-Dec-15,0,7,8,7,3,2,7,0,5,1,249,1,59,29,34,1
CR_120995,21-May-07,0,4,4,6,5,2,7,1,6,1,316,1,72,80,34,1
CR_44610,13-Nov-97,1,22,22,7,3,15,10,0,5,1,174,0,112,29,23,1
CR_94113,29-Jul-03,0,33,32,2,1,5,6,1,6,1,249,1,103,29,34,1
CR_152555,24-Mar-11,0,36,34,2,1,1,0,0,5,2,174,0,92,93,43,1
CR_94690,28-Aug-03,0,36,34,2,1,5,6,1,6,1,249,1,92,29,34,1
CR_169003,3-Sep-14,0,21,23,4,1,5,6,1,6,1,249,1,103,6,34,1
CR_108399,11-Jan-05,0,24,24,0,0,2,7,1,2,1,174,1,103,107,34,1
CR_115769,18-Jul-06,0,24,24,0,0,5,6,0,5,1,231,1,24,142,34,1
CR_35378,9-Sep-96,0,16,15,0,0,1,0,4,6,2,316,2,72,29,34,1
CR_109977,19-Mar-05,0,36,34,2,1,1,0,0,5,1,174,0,92,93,43,1
CR_128903,16-Jul-08,0,5,5,3,5,2,7,0,5,1,174,0,18,133,46,1
CR_153801,5-Aug-11,0,45,45,10,3,1,0,2,6,1,316,1,103,29,34,1
CR_30336,15-Sep-95,1,36,34,2,1,15,10,0,5,1,174,0,103,93,43,1
CR_107288,21-Feb-05,0,21,23,4,1,7,1,0,5,3,174,0,31,29,9,0
CR_185720,28-Sep-17,0,4,4,6,5,1,0,0,5,2,174,2,103,93,34,1
CR_135252,4-Nov-09,0,3,2,3,5,1,0,4,2,1,316,1,72,62,34,1
CR_47800,17-Sep-97,0,40,40,2,1,1,0,1,6,1,0,1,72,29,34,1
CR_177469,1-Sep-15,0,44,44,1,3,2,7,1,2,1,316,1,103,142,34,1
CR_95993,3-Apr-03,0,44,44,1,3,4,2,2,6,2,55,0,88,133,34,0
CR_168598,13-Jan-14,0,19,19,1,3,7,1,1,6,4,104,1,18,14,38,0
CR_82169,7-Dec-02,0,3,2,3,5,4,2,1,6,2,174,2,103,29,34,1
CR_113021,28-Apr-06,0,4,4,6,5,3,5,4,2,1,0,1,112,142,34,1
CR_68527,2-Jul-00,1,24,24,0,0,15,10,1,6,1,249,1,103,14,34,1
CR_2153,1-Aug-91,0,33,32,2,1,8,3,0,5,1,174,0,72,29,48,1
CR_171696,10-Jul-14,0,45,45,10,3,4,2,0,5,1,174,0,24,29,0,1
CR_87801,23-Apr-02,1,36,34,2,1,15,10,0,5,1,249,1,92,14,34,1
CR_174865,27-Sep-15,0,22,22,7,3,2,7,4,2,1,316,1,72,107,34,1
CR_164810,27-Apr-13,1,36,34,2,1,15,10,1,5,1,316,1,103,107,34,1
CR_167924,22-Jul-14,0,5,5,3,5,5,6,1,6,2,174,1,18,133,38,0
CR_186029,23-Feb-17,0,7,8,7,3,2,7,1,6,1,316,1,109,103,34,1
CR_19901,4-Oct-94,0,16,15,0,0,1,0,0,5,1,174,1,112,29,34,1
CR_133324,17-Sep-08,1,39,39,6,5,11,17,0,5,1,174,0,103,87,0,1
CR_34814,8-Jul-96,0,9,10,7,3,2,7,1,6,1,316,1,54,29,34,1
CR_158873,11-Jan-12,0,36,34,2,1,1,0,0,5,2,174,0,103,93,43,1
CR_111554,26-Mar-05,0,47,48,7,3,4,2,1,5,1,174,0,18,93,46,1
CR_52879,15-Oct-98,0,24,24,0,0,7,1,1,5,1,0,1,72,142,34,1
CR_127162,8-Apr-08,0,2,3,10,3,7,1,1,2,2,161,1,103,29,39,0
CR_122615,19-Dec-07,1,22,22,7,3,15,10,0,5,1,174,0,24,29,0,1
CR_44396,19-Oct-97,0,21,23,4,1,2,7,1,6,1,249,1,103,14,34,1
CR_66873,31-Dec-00,0,8,7,7,3,6,4,0,5,2,174,1,72,93,24,0
CR_161092,1-Feb-13,1,3,2,3,5,16,12,0,5,1,74,1,103,142,34,1
CR_196544,12-Jun-18,1,36,34,2,1,15,10,1,5,1,316,1,103,136,34,1
CR_176977,15-Nov-15,0,37,37,0,0,2,7,1,2,1,249,1,103,0,34,1
CR_15432,1-Nov-93,0,33,32,2,1,6,4,0,5,1,174,1,12,142,34,1
CR_196519,23-Jul-18,3,36,34,2,1,9,8,1,5,1,174,,92,93,43,1
CR_151136,18-Apr-11,0,24,24,0,0,6,4,0,5,1,249,1,103,133,34,1
CR_86398,7-Sep-02,1,27,26,1,3,16,12,2,6,1,0,1,103,29,34,1
CR_42525,30-Oct-97,0,4,4,6,5,2,7,0,5,1,174,1,103,93,34,1
CR_60144,19-Aug-99,0,21,23,4,1,7,1,1,6,1,0,1,98,29,34,1
CR_175810,20-May-15,0,33,32,2,1,5,6,1,6,1,249,1,103,62,34,1
CR_89821,10-Apr-03,0,3,2,3,5,1,0,3,6,1,316,1,72,87,34,1
CR_23744,3-Feb-94,3,45,45,10,3,9,8,1,6,1,316,1,112,62,34,1
CR_157281,6-Dec-12,0,24,24,0,0,7,1,1,2,1,249,1,92,142,34,1
CR_159751,24-Dec-12,1,44,44,1,3,12,16,1,5,2,128,2,34,130,34,0
CR_183703,20-Feb-16,0,45,45,10,3,2,7,2,3,1,0,1,72,29,34,1
CR_115960,13-Apr-06,0,26,27,9,0,4,2,12,2,1,0,1,12,142,34,1
CR_32803,11-Feb-96,0,4,4,6,5,1,0,1,6,1,249,1,103,14,34,1
CR_138688,24-Aug-09,0,30,35,7,3,7,1,0,5,1,174,0,103,103,0,1
CR_64380,13-Nov-99,0,51,50,7,3,8,3,1,6,1,316,1,72,119,34,1
CR_19325,29-Oct-94,0,6,6,4,1,5,6,0,5,1,249,1,103,103,34,1
CR_14461,12-Nov-93,0,30,35,7,3,4,2,1,6,2,179,1,103,29,34,0
CR_78036,13-Sep-01,0,26,27,9,0,3,5,1,6,1,249,1,34,6,34,1
CR_35150,16-Feb-96,0,16,15,0,0,8,3,2,2,4,179,4,109,0,34,0
CR_83201,3-Apr-02,0,4,4,6,5,4,2,1,6,1,316,1,72,103,34,1
CR_120444,14-Oct-07,7,4,4,6,5,9,8,0,5,1,174,0,112,29,23,1
CR_151524,27-Jan-11,0,26,27,9,0,3,5,1,6,1,316,1,98,29,34,1
CR_157947,8-Aug-12,0,32,31,4,1,6,4,1,6,1,74,0,34,87,0,1
CR_15073,19-Sep-93,0,33,32,2,1,6,4,1,6,1,316,1,72,14,34,1
CR_66386,26-Nov-00,1,4,4,6,5,15,10,0,5,1,249,1,18,93,34,1
CR_183725,9-Jun-16,0,45,45,10,3,4,2,1,5,1,174,1,103,93,38,0
CR_85729,25-Aug-02,0,24,24,0,0,7,1,1,2,1,249,0,103,29,34,1
CR_55779,31-Jan-98,0,45,45,10,3,5,6,1,2,1,316,1,98,142,34,1
CR_124633,21-Apr-07,0,35,30,3,5,1,0,0,5,1,174,1,103,29,34,1
CR_89555,6-Jul-03,1,2,3,10,3,11,17,1,6,1,316,0,92,29,34,1
CR_121209,19-Nov-07,1,5,5,3,5,18,13,1,6,3,0,3,54,103,34,1
CR_164510,22-May-13,0,33,32,2,1,6,4,1,6,1,249,1,48,29,34,1
CR_127455,28-Jun-08,1,4,4,6,5,15,10,5,2,2,174,2,72,107,34,1
CR_145483,7-Jan-10,0,33,32,2,1,5,6,0,5,1,174,0,48,93,0,1
CR_183521,1-May-16,0,44,44,1,3,4,2,1,6,1,249,1,98,80,34,1
CR_170276,5-Feb-14,0,35,30,3,5,1,0,0,5,1,249,1,103,29,34,1
CR_174638,17-Sep-15,0,21,23,4,1,5,6,1,6,1,249,1,103,0,34,1
CR_98243,22-Jan-04,0,4,4,6,5,4,2,2,6,1,303,1,72,142,34,1
CR_13458,13-Apr-93,0,21,23,4,1,2,7,0,5,1,174,1,103,14,34,1
CR_191300,5-May-17,0,49,49,6,5,4,2,0,5,1,174,0,97,93,0,1
CR_88303,25-Apr-02,0,40,40,2,1,1,0,0,5,1,174,1,103,93,34,1
CR_159345,22-Mar-12,0,37,37,0,0,7,1,0,5,1,174,0,59,93,23,1
CR_6809,7-Feb-92,0,22,22,7,3,2,7,1,6,1,316,1,72,119,34,1
CR_114463,5-Oct-06,0,19,19,1,3,7,1,0,5,1,249,1,98,29,34,1
CR_52471,1-Oct-98,3,22,22,7,3,9,8,0,5,1,174,0,92,124,48,1
CR_90369,6-Apr-03,0,4,4,6,5,1,0,3,6,1,316,1,89,142,34,1
CR_40828,15-Sep-97,0,3,2,3,5,4,2,0,5,1,174,1,103,29,34,1
CR_59607,28-Apr-99,0,16,15,0,0,1,0,1,2,1,316,1,72,62,34,1
CR_148809,29-Nov-11,0,4,4,6,5,1,0,0,5,1,174,0,18,53,46,1
CR_114656,30-Jun-06,0,21,23,4,1,6,4,2,6,3,74,2,92,29,40,0
CR_134621,27-Jul-08,0,48,47,4,1,8,3,0,5,1,174,0,67,93,0,1
CR_118543,28-Jan-06,1,44,44,1,3,16,12,1,5,1,249,1,103,29,34,1
CR_9490,20-Jan-92,0,38,38,10,3,3,5,3,6,5,249,5,98,29,34,1
CR_63229,26-Sep-99,0,40,40,2,1,3,5,0,5,1,249,1,18,93,34,1
CR_180095,6-Feb-16,0,17,16,0,0,5,6,2,6,1,316,1,109,62,34,1
CR_150774,25-Nov-11,0,21,23,4,1,2,7,1,6,1,249,1,103,29,34,1
CR_1042,17-Jun-91,1,22,22,7,3,15,10,1,2,1,316,1,72,142,34,1
CR_29000,28-Jan-95,0,33,32,2,1,8,3,4,6,1,249,1,109,29,34,1
CR_21800,24-Jun-94,1,36,34,2,1,15,10,0,5,1,174,0,103,80,43,1
CR_160531,4-Apr-12,1,49,49,6,5,15,10,0,5,1,174,1,59,29,34,1
CR_110724,15-Feb-05,7,40,40,2,1,9,8,1,5,1,102,1,112,93,34,1
CR_78559,4-Feb-01,0,33,32,2,1,7,1,0,5,1,249,1,92,136,34,1
CR_189888,26-Aug-17,0,37,37,0,0,6,4,0,5,1,316,1,92,29,34,1
CR_99032,3-Feb-04,1,9,10,7,3,15,10,1,5,1,249,1,98,133,34,1
CR_29494,11-Nov-95,1,33,32,2,1,18,13,0,5,1,249,1,87,142,34,1
CR_126999,4-Jul-07,0,50,51,0,0,5,6,3,6,2,249,2,72,107,34,1
CR_107519,10-Dec-05,0,21,23,4,1,2,7,1,6,1,316,1,67,130,34,1
CR_125894,29-Sep-07,1,43,43,9,0,16,12,1,0,1,316,1,103,0,34,1
CR_164526,18-Aug-13,0,33,32,2,1,8,3,0,5,1,249,1,92,93,34,1
CR_167893,14-Nov-14,0,4,4,6,5,4,2,1,6,1,249,1,103,93,34,1
CR_96908,20-Dec-03,0,49,49,6,5,2,7,1,5,1,249,1,103,62,34,1
CR_121148,18-Jun-07,1,5,5,3,5,16,12,2,6,3,303,3,72,130,34,1
CR_110808,13-Nov-05,1,42,42,7,3,16,12,0,5,1,174,0,59,29,23,1
CR_125403,2-Sep-07,0,37,37,0,0,2,7,1,6,1,174,1,103,80,34,1
CR_172344,4-Oct-14,7,50,51,0,0,9,8,0,5,1,174,0,110,29,50,1
CR_159988,16-Jan-12,1,44,44,1,3,16,12,1,5,1,174,1,103,29,34,1
CR_37438,24-Sep-96,1,28,28,3,5,17,11,0,5,1,174,1,18,107,34,1
CR_22921,17-Sep-94,0,37,37,0,0,2,7,1,2,1,316,1,72,142,34,1
CR_145047,1-Aug-10,0,29,29,9,0,3,5,5,5,1,316,1,103,130,34,1
CR_83815,8-Jun-02,0,4,4,6,5,6,4,5,6,1,316,1,34,29,34,1
CR_28982,27-Oct-95,0,33,32,2,1,8,3,0,5,1,174,0,116,93,0,1
CR_80698,30-Nov-01,0,44,44,1,3,7,1,1,5,1,249,0,103,29,34,1
CR_195200,27-Aug-18,0,25,25,9,0,5,6,1,2,1,316,1,12,62,34,1
CR_44994,25-May-97,0,24,24,0,0,7,1,1,6,1,316,1,103,133,34,1
CR_190782,12-Aug-17,0,45,45,10,3,1,0,2,6,2,0,2,98,62,34,1
CR_47992,24-Nov-97,0,43,43,9,0,4,2,0,5,1,316,1,92,0,34,1
CR_143366,7-Apr-10,0,9,10,7,3,7,1,1,6,1,316,1,103,107,34,1
CR_130497,19-Dec-08,0,24,24,0,0,6,4,1,6,1,249,1,98,93,34,1
CR_150548,2-Jun-11,0,21,23,4,1,4,2,1,6,2,0,2,72,62,34,1
CR_75711,3-Aug-01,0,9,10,7,3,4,2,1,6,1,316,1,98,29,34,1
CR_14136,26-Jun-93,0,24,24,0,0,5,6,2,6,1,316,1,98,6,34,1
CR_71215,28-Sep-00,1,44,44,1,3,11,17,1,6,1,249,1,24,93,34,1
CR_43232,11-May-97,5,8,7,7,3,18,13,0,5,1,249,1,59,29,34,1
CR_35089,8-Mar-96,0,15,14,3,5,6,4,0,5,1,174,1,103,142,34,1
CR_197628,29-Aug-18,1,45,45,10,3,12,16,0,5,1,74,1,92,142,34,1
CR_174127,26-Dec-15,1,18,18,9,0,12,16,0,5,1,127,1,24,142,34,1
CR_13114,30-Dec-93,0,16,15,0,0,1,0,0,5,4,174,4,103,29,34,1
CR_181611,28-Apr-16,0,30,35,7,3,4,2,0,5,1,174,1,72,29,34,1
CR_31986,14-Mar-95,0,49,49,6,5,4,2,2,2,2,179,1,103,0,39,0
CR_69342,30-Jun-00,0,33,32,2,1,7,1,0,5,2,316,2,72,142,34,1
CR_57808,17-Sep-99,1,4,4,6,5,11,17,1,6,1,316,1,72,29,34,1
CR_84963,12-Oct-02,0,19,19,1,3,9,8,2,6,2,174,0,112,29,23,1
CR_140525,18-Jul-09,0,41,41,4,1,6,4,1,6,1,174,0,18,53,46,1
CR_94066,23-Feb-03,0,33,32,2,1,6,4,0,5,1,174,0,72,93,23,1
CR_72999,12-Mar-01,0,4,4,6,5,4,2,1,6,1,249,1,113,29,34,1
CR_154133,24-Jun-11,0,49,49,6,5,8,3,1,6,1,174,1,72,103,34,1
CR_64382,1-May-99,0,51,50,7,3,6,4,2,6,4,174,3,18,133,38,0
CR_3097,3-May-91,1,36,34,2,1,15,10,0,6,1,249,1,92,29,34,1
CR_133730,23-Aug-08,0,42,42,7,3,4,2,0,5,1,74,0,24,142,0,1
CR_85041,19-Jul-02,0,21,23,4,1,6,4,3,6,1,325,0,92,53,43,1
CR_70466,25-Jun-00,0,36,34,2,1,6,4,7,6,1,249,1,92,29,34,1
CR_37675,13-Dec-96,0,33,32,2,1,5,6,0,5,1,249,1,103,80,34,1
CR_116387,13-Oct-06,0,33,32,2,1,6,4,1,6,1,249,1,112,29,34,1
CR_129981,14-Jun-08,0,21,23,4,1,5,6,0,5,1,174,1,98,62,34,1
CR_143675,8-Jan-10,0,17,16,0,0,2,7,1,2,1,316,1,98,103,34,1
CR_188873,25-Jun-17,0,33,32,2,1,8,3,0,5,1,249,1,109,62,34,1
CR_156946,3-Jun-12,1,24,24,0,0,12,16,4,3,1,303,1,54,107,34,1
CR_89500,12-Oct-02,0,51,50,7,3,5,6,0,5,1,127,0,103,29,34,1
CR_119021,29-Nov-06,1,47,48,7,3,12,16,0,5,1,299,1,103,115,34,1
CR_12447,31-Jan-93,0,16,15,0,0,5,6,4,2,2,1,1,103,142,34,0
CR_147953,22-Aug-10,0,49,49,6,5,5,6,0,5,1,329,1,103,142,34,1
CR_32509,23-Mar-96,0,4,4,6,5,6,4,0,5,1,174,0,112,124,48,1
CR_13672,7-Sep-93,1,22,22,7,3,15,10,1,6,1,249,1,72,14,34,1
CR_166439,27-Aug-13,0,47,48,7,3,3,5,1,5,1,174,0,92,29,23,1
CR_98715,12-May-04,0,5,5,3,5,5,6,1,6,1,249,1,18,87,34,1
CR_30441,4-May-95,0,36,34,2,1,8,3,0,5,1,174,0,92,130,0,1
CR_122570,14-Aug-07,1,22,22,7,3,15,10,0,5,1,174,1,92,29,34,1
CR_103898,20-Mar-04,0,45,45,10,3,1,0,3,6,2,0,2,72,103,34,1
CR_47958,10-Feb-97,0,42,42,7,3,6,4,3,6,1,249,1,24,29,34,1
CR_177403,9-Dec-15,1,44,44,1,3,15,10,2,6,2,316,2,111,124,34,1
CR_102334,19-Jan-04,0,36,34,2,1,5,6,0,5,2,174,0,92,29,43,1
CR_142702,24-Jun-10,0,4,4,6,5,6,4,0,5,1,249,1,103,93,34,1
CR_140417,20-Aug-09,0,39,39,6,5,8,3,1,5,1,174,0,72,93,23,1
CR_164787,24-Dec-13,1,36,34,2,1,15,10,1,5,1,174,0,103,93,43,1
CR_122884,17-Sep-07,0,24,24,0,0,6,4,0,5,1,127,1,103,142,34,1
CR_169901,3-May-14,0,31,36,9,0,5,6,1,6,1,316,1,103,80,34,1
CR_110748,30-Sep-05,0,40,40,2,1,5,6,1,6,1,316,1,103,29,34,1
CR_15387,16-Aug-93,0,33,32,2,1,5,6,0,5,1,174,0,103,93,48,1
CR_4060,2-Feb-91,0,40,40,2,1,3,5,3,6,1,0,1,92,29,34,1
CR_194670,20-Mar-18,5,24,24,0,0,18,13,1,6,1,316,1,103,0,34,1
CR_121116,12-Jul-07,0,4,4,6,5,4,2,1,6,1,0,1,98,80,34,1
CR_15157,20-Mar-93,5,33,32,2,1,18,13,0,5,1,316,1,113,14,34,1
CR_78574,4-Dec-01,0,33,32,2,1,7,1,0,5,1,174,0,103,130,43,1
CR_2297,15-Sep-91,0,33,32,2,1,4,2,1,6,1,249,1,59,29,34,1
CR_37507,9-Feb-96,0,33,32,2,1,6,4,1,6,1,249,1,103,130,34,1
CR_69927,27-Sep-00,3,35,30,3,5,9,8,1,6,1,316,1,112,133,34,1
CR_168141,21-Feb-14,0,7,8,7,3,2,7,2,6,1,316,1,12,62,34,1
CR_90546,31-Dec-03,0,4,4,6,5,1,0,0,5,1,174,1,103,93,34,1
CR_132694,29-Oct-08,0,36,34,2,1,1,0,0,5,1,174,1,92,119,36,0
CR_179209,11-Nov-16,0,4,4,6,5,1,0,0,5,1,249,1,103,62,34,1
CR_47781,10-May-97,0,40,40,2,1,1,0,2,2,2,249,2,72,142,34,1
CR_136406,4-Jun-09,0,5,5,3,5,3,5,1,2,1,249,1,59,142,34,1
CR_145058,25-Oct-10,0,29,29,9,0,3,5,2,6,1,316,1,103,130,34,1
CR_144760,20-Oct-10,0,25,25,9,0,3,5,4,1,1,0,1,72,29,34,1
CR_177922,10-Oct-15,0,49,49,6,5,6,4,0,5,1,249,1,98,87,34,1
CR_118058,1-Nov-06,0,39,39,6,5,4,2,0,5,2,174,2,98,62,34,1
CR_182941,9-Mar-16,1,37,37,0,0,16,12,0,5,1,316,1,111,115,34,1
CR_63009,17-May-99,0,39,39,6,5,4,2,1,6,2,316,2,98,14,34,1
CR_69707,13-Apr-00,0,33,32,2,1,5,6,0,5,1,249,1,103,130,34,1
CR_6296,31-Oct-92,0,21,23,4,1,2,7,2,3,1,0,1,92,142,34,1
CR_145530,15-Jul-10,0,33,32,2,1,7,1,1,6,1,249,1,72,29,34,1
CR_163744,15-Jan-13,0,25,25,9,0,3,5,1,5,1,249,1,103,29,34,1
CR_8559,15-Apr-92,0,36,34,2,1,1,0,4,2,6,303,6,92,142,34,1
CR_136783,27-Aug-09,1,8,7,7,3,15,10,0,5,2,179,2,103,142,34,0
CR_172979,27-Nov-15,0,4,4,6,5,1,0,1,2,2,0,2,98,80,34,1
CR_143274,22-May-10,0,7,8,7,3,2,7,1,6,1,316,1,72,62,34,1
CR_92135,22-Feb-03,0,16,15,0,0,4,2,3,2,6,303,6,103,142,34,1
CR_24713,23-Feb-95,0,4,4,6,5,3,5,1,6,4,53,4,12,33,34,0
CR_171906,26-Jun-14,1,47,48,7,3,15,10,0,5,1,325,0,48,87,0,1
CR_115163,9-Sep-06,0,23,21,4,1,7,1,0,5,1,0,1,72,93,34,1
CR_191705,4-Nov-18,0,2,3,10,3,6,4,1,6,1,208,0,98,76,48,1
CR_103900,1-Apr-04,0,45,45,10,3,1,0,1,6,1,249,1,59,29,34,1
CR_7450,7-Jul-92,0,33,32,2,1,5,6,1,6,1,249,1,103,93,34,1
CR_63283,26-Jul-99,0,41,41,4,1,5,6,0,5,1,249,1,103,93,34,1
CR_118109,5-Aug-06,0,39,39,6,5,2,7,0,5,1,174,0,18,124,46,1
CR_38542,7-Mar-96,1,36,34,2,1,15,10,0,5,1,249,1,92,29,34,1
CR_107678,26-Apr-05,1,22,22,7,3,15,10,0,5,1,174,1,92,93,34,1
CR_149647,5-Apr-11,0,6,6,4,1,7,1,0,5,1,174,1,54,93,34,1
CR_79183,26-Jun-01,1,36,34,2,1,15,10,0,5,1,249,1,103,29,34,1
CR_160143,24-Jun-12,0,45,45,10,3,3,5,0,5,1,174,0,18,133,46,1
CR_53071,2-Aug-98,0,25,25,9,0,3,5,1,2,1,249,1,24,62,34,1
CR_196628,10-Jun-18,0,37,37,0,0,6,4,1,6,1,328,1,67,130,34,1
CR_103375,29-May-04,7,41,41,4,1,9,8,1,6,1,249,1,112,29,34,1
CR_116219,24-May-06,0,32,31,4,1,7,1,0,5,1,174,1,103,93,34,1
CR_148105,14-Dec-10,1,52,52,3,5,16,12,0,5,1,174,1,112,29,34,1
